Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Diesel,Fuel_Petrol,Transmission_Automatic,Transmission_Manual,Current_Age,Age
4061,Audi RS5 Coupe,Mumbai,2013,23312,First,11.05,2894.0,444.0,4.0,1.28 Cr,40.5,False,True,True,False,11,11
4069,BMW 5 Series 520d Luxury Line,Coimbatore,2014,60280,First,22.48,1995.0,190.0,5.0,63.71 Lakh,22.45,True,False,True,False,10,10
4079,Land Rover Range Rover 3.0 Diesel LWB Vogue,Hyderabad,2017,25000,First,13.33,2993.0,255.0,5.0,2.3 Cr,160.0,True,False,True,False,7,7
4083,Maruti Baleno RS Petrol,Coimbatore,2018,26731,First,21.1,998.0,100.0,5.0,10.89 Lakh,8.61,False,True,False,True,6,6
4096,Toyota Camry Hybrid 2.5,Coimbatore,2017,23249,First,19.16,2487.0,175.67,5.0,40.62 Lakh,26.11,False,True,True,False,7,7
4099,Hyundai Grand i10 1.2 Kappa Asta,Delhi,2018,10000,First,18.9,1197.0,81.86,5.0,7.54 Lakh,6.5,False,True,False,True,6,6
4104,Skoda Superb Style 1.8 TSI AT,Coimbatore,2016,54253,First,14.67,1798.0,177.46,5.0,30.19 Lakh,16.81,False,True,True,False,8,8
4119,Maruti Wagon R VXI,Pune,2014,38958,First,22.5,998.0,67.04,5.0,5.56 Lakh,3.41,False,True,False,True,10,10
4125,Datsun redi-GO S,Chennai,2016,26239,First,22.7,799.0,53.0,5.0,4.43 Lakh,2.75,False,True,False,True,8,8
4131,Toyota Fortuner 2.8 2WD MT,Coimbatore,2019,56251,First,14.24,2755.0,174.5,7.0,37.17 Lakh,35.82,True,False,False,True,5,5
4134,Honda BR-V i-VTEC S MT,Bangalore,2016,34004,First,15.4,1497.0,117.3,7.0,12.9 Lakh,8.02,False,True,False,True,8,8
4147,Maruti Dzire VDI,Kochi,2017,54758,First,28.4,1248.0,73.75,5.0,8.58 Lakh,6.67,True,False,False,True,7,7
4163,Toyota Innova Crysta 2.8 ZX AT,Bangalore,2017,53841,First,11.36,2755.0,171.5,7.0,28.05 Lakh,20.5,True,False,True,False,7,7
4164,Hyundai Creta 1.6 SX Option,Kochi,2017,47183,Second,15.8,1591.0,121.3,5.0,15.86 Lakh,11.31,False,True,False,True,7,7
4169,Datsun redi-GO T Option,Kochi,2018,6279,First,22.7,799.0,53.64,5.0,4.05 Lakh,3.6,False,True,False,True,6,6
4180,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2017,101065,First,20.5,1582.0,126.2,5.0,19.18 Lakh,11.45,True,False,False,True,7,7
4181,Maruti Baleno Delta,Kochi,2017,15134,First,21.4,1197.0,83.1,5.0,7.36 Lakh,6.37,False,True,False,True,7,7
4188,Maruti Ertiga VDI,Chennai,2016,86000,Second,25.47,1248.0,88.5,7.0,10.99 Lakh,8.2,True,False,False,True,8,8
4205,Honda City i-DTEC SV,Kolkata,2015,39000,First,25.6,1498.0,98.6,5.0,12.23 Lakh,5.49,True,False,False,True,9,9
4208,Volkswagen Vento 1.6 Highline,Jaipur,2016,33000,First,16.09,1598.0,103.5,5.0,11.63 Lakh,7.7,False,True,False,True,8,8
4220,Hyundai Verna VTVT 1.6 SX,Bangalore,2014,46676,First,17.0,1591.0,121.3,5.0,12.27 Lakh,7.75,False,True,False,True,10,10
4221,Maruti Alto K10 LXI,Kochi,2014,51349,First,24.07,998.0,67.1,5.0,3.91 Lakh,2.93,False,True,False,True,10,10
4233,Audi Q3 30 TDI Premium FWD,Coimbatore,2018,22060,First,18.51,1968.0,147.51,5.0,44.8 Lakh,32.73,True,False,True,False,6,6
4236,Audi A4 35 TDI Premium Plus,Kochi,2015,13506,First,18.25,1968.0,187.74,5.0,50.4 Lakh,21.66,True,False,True,False,9,9
4237,Renault KWID RXT Optional,Mumbai,2016,16000,First,25.17,799.0,53.3,5.0,4.78 Lakh,2.99,False,True,False,True,8,8
4253,Honda Amaze S Petrol,Kolkata,2013,32576,First,19.5,1199.0,88.76,5.0,7.36 Lakh,3.15,False,True,False,True,11,11
4265,Datsun redi-GO T Option,Coimbatore,2017,27509,First,22.7,799.0,53.64,5.0,4.04 Lakh,3.31,False,True,False,True,7,7
4273,Skoda Superb Style 1.8 TSI AT,Mumbai,2016,53000,First,14.67,1798.0,177.46,5.0,33.36 Lakh,17.85,False,True,True,False,8,8
4284,Toyota Innova Crysta 2.8 ZX AT,Delhi,2016,42000,First,11.36,2755.0,171.5,7.0,26.55 Lakh,19.6,True,False,True,False,8,8
4300,Maruti Wagon R VXI AMT,Mumbai,2018,1997,First,22.5,998.0,67.0,5.0,6.14 Lakh,4.45,False,True,True,False,6,6
4301,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,47300,First,24.3,1248.0,88.5,5.0,11.96 Lakh,8.85,True,False,False,True,8,8
4308,Maruti Ertiga VDI,Coimbatore,2014,53817,First,25.47,1248.0,88.5,7.0,11.44 Lakh,7.56,True,False,False,True,10,10
4318,Toyota Innova Crysta 2.8 ZX AT,Ahmedabad,2016,42388,First,11.36,2755.0,171.5,7.0,24.63 Lakh,18.0,True,False,True,False,8,8
4327,BMW X1 xDrive 20d M Sport,Kolkata,2017,27001,First,20.68,1995.0,190.0,5.0,50.26 Lakh,29.0,True,False,True,False,7,7
4334,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2017,38712,First,18.9,1197.0,81.86,5.0,7.45 Lakh,5.87,False,True,False,True,7,7
4346,Maruti Swift ZXI Plus,Ahmedabad,2018,2000,First,22.0,1197.0,81.8,5.0,8.16 Lakh,7.75,False,True,False,True,6,6
4350,Toyota Innova Crysta 2.4 VX MT 8S,Coimbatore,2019,31271,First,13.68,2393.0,147.8,8.0,24.01 Lakh,21.42,True,False,False,True,5,5
4361,Skoda Rapid 1.5 TDI Ambition,Mumbai,2012,54500,First,21.13,1498.0,108.4,5.0,13.72 Lakh,4.1,True,False,False,True,12,12
4373,Toyota Innova Crysta 2.4 ZX MT,Ahmedabad,2016,54000,First,13.68,2393.0,147.8,7.0,23.14 Lakh,16.5,True,False,False,True,8,8
4401,Tata Tiago 1.2 Revotron XZ WO Alloy,Hyderabad,2017,16500,First,23.84,1199.0,84.0,5.0,6.29 Lakh,5.0,False,True,False,True,7,7
4403,Honda Amaze V Petrol,Jaipur,2018,6000,First,19.5,1199.0,86.76,5.0,8.18 Lakh,6.7,False,True,False,True,6,6
4408,Maruti Wagon R LXI,Mumbai,2010,12000,First,22.5,998.0,67.04,5.0,5.04 Lakh,2.45,False,True,False,True,14,14
4444,Hyundai Grand i10 1.2 Kappa Magna,Kolkata,2018,4500,First,18.9,1197.0,81.86,5.0,6.4 Lakh,4.8,False,True,False,True,6,6
4447,Hyundai Grand i10 1.2 Kappa Asta,Kochi,2017,51223,First,18.9,1197.0,81.86,5.0,7.48 Lakh,5.66,False,True,False,True,7,7
4451,Ford Mustang V8,Kochi,2018,21290,First,13.0,4951.0,395.0,4.0,83.92 Lakh,56.8,False,True,True,False,6,6
4452,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14076,First,11.36,2755.0,171.5,7.0,20.74 Lakh,19.4,True,False,True,False,5,5
4463,Hyundai Grand i10 1.2 Kappa Asta,Hyderabad,2017,22500,First,18.9,1197.0,81.86,5.0,7.82 Lakh,5.99,False,True,False,True,7,7
4470,Honda Amaze S Diesel,Kolkata,2013,46500,First,27.4,1498.0,98.6,5.0,8.54 Lakh,3.3,True,False,False,True,11,11
4472,Maruti Wagon R VXI,Jaipur,2017,39867,First,22.5,998.0,67.04,5.0,5.44 Lakh,4.5,False,True,False,True,7,7
4481,Skoda Superb Style 2.0 TDI AT,Mumbai,2015,19000,First,18.19,1968.0,174.5,5.0,36.94 Lakh,15.5,True,False,True,False,9,9
4485,Volkswagen Vento 1.5 TDI Comfortline,Kolkata,2012,34000,First,20.64,1498.0,108.5,5.0,11.16 Lakh,3.4,True,False,False,True,12,12
4487,Hyundai Verna VTVT 1.6 SX Option,Kochi,2016,52378,First,17.0,1591.0,121.3,5.0,13.6 Lakh,7.97,False,True,False,True,8,8
4495,Maruti Dzire AMT ZDI Plus,Kochi,2018,64035,First,28.4,1248.0,73.75,5.0,10.7 Lakh,8.55,True,False,True,False,6,6
4516,Maruti Eeco 7 Seater Standard,Chennai,2016,55000,First,15.1,1196.0,73.0,7.0,4.87 Lakh,3.75,False,True,False,True,8,8
4523,Mitsubishi Pajero Sport 4X4,Coimbatore,2015,53497,First,13.5,2477.0,175.56,7.0,34.6 Lakh,16.42,True,False,False,True,9,9
4527,Mercedes-Benz GLE 350d,Chennai,2016,29000,First,11.57,2987.0,254.79,5.0,92.79 Lakh,65.0,True,False,True,False,8,8
4532,Maruti Wagon R VXI AMT,Kolkata,2017,17000,First,22.5,998.0,67.0,5.0,5.8 Lakh,3.95,False,True,True,False,7,7
4541,BMW 3 Series 320d,Mumbai,2011,51000,First,22.69,1995.0,190.0,5.0,47.87 Lakh,10.5,True,False,True,False,13,13
4551,BMW 5 Series 520d Luxury Line,Coimbatore,2011,51602,First,22.48,1995.0,190.0,5.0,63.71 Lakh,17.27,True,False,True,False,13,13
4554,BMW 3 Series Luxury Line,Pune,2016,70000,Second,21.76,1995.0,190.0,5.0,62.11 Lakh,27.0,True,False,True,False,8,8
4560,Honda Jazz V,Kochi,2017,36973,First,18.2,1199.0,88.7,5.0,8.71 Lakh,6.8,False,True,False,True,7,7
4563,Maruti Wagon R VXI,Mumbai,2014,43628,First,22.5,998.0,67.04,5.0,5.61 Lakh,3.16,False,True,False,True,10,10
4570,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3300,First,24.3,1248.0,88.5,5.0,12.88 Lakh,11.5,True,False,True,False,6,6
4571,Maruti Alto K10 LXI,Delhi,2016,35027,First,24.07,998.0,67.1,5.0,3.91 Lakh,3.0,False,True,False,True,8,8
4590,Maruti Vitara Brezza ZDi,Bangalore,2017,45000,First,24.3,1248.0,88.5,5.0,11 Lakh,9.75,True,False,False,True,7,7
4601,BMW X1 sDrive 20d xLine,Coimbatore,2019,15456,First,20.68,1995.0,190.0,5.0,48.18 Lakh,36.64,True,False,True,False,5,5
4612,Hyundai Grand i10 1.2 CRDi Asta,Kochi,2015,81828,First,24.0,1186.0,73.97,5.0,8.68 Lakh,5.43,True,False,False,True,9,9
4633,Renault KWID 1.0 RXT Optional,Jaipur,2016,26000,First,21.7,999.0,67.0,5.0,4.78 Lakh,3.0,False,True,False,True,8,8
4649,Honda WRV i-VTEC VX,Hyderabad,2017,15000,First,17.5,1199.0,88.7,5.0,10.83 Lakh,8.9,False,True,False,True,7,7
4652,Volkswagen Vento 1.6 Comfortline,Kochi,2012,60818,First,16.09,1598.0,103.5,5.0,11.05 Lakh,3.59,False,True,False,True,12,12
4680,Maruti Ertiga VDI,Pune,2016,54161,First,25.47,1248.0,88.5,7.0,11.27 Lakh,7.64,True,False,False,True,8,8
4685,Volkswagen Vento 1.6 Comfortline,Kochi,2018,20488,Second,16.09,1598.0,103.5,5.0,11.48 Lakh,7.64,False,True,False,True,6,6
4689,Toyota Fortuner 2.8 2WD MT,Coimbatore,2017,72668,First,14.24,2755.0,174.5,7.0,37.17 Lakh,28.85,True,False,False,True,7,7
4695,Toyota Etios Cross 1.4L VD,Bangalore,2014,57464,First,23.59,1364.0,67.06,5.0,9.99 Lakh,5.75,True,False,False,True,10,10
4706,Toyota Innova Crysta 2.8 ZX AT,Chennai,2016,80000,First,11.36,2755.0,171.5,7.0,26.95 Lakh,19.5,True,False,True,False,8,8
4724,Hyundai Xcent 1.2 VTVT E,Pune,2018,40000,First,20.14,1197.0,81.86,5.0,6.71 Lakh,5.0,False,True,False,True,6,6
4728,Hyundai Verna VTVT 1.6 SX Option,Kochi,2019,12336,First,17.0,1591.0,121.3,5.0,13.6 Lakh,11.88,False,True,False,True,5,5
4731,Nissan Micra Active XV,Pune,2018,24000,First,19.69,1198.0,67.04,5.0,6.99 Lakh,4.0,False,True,False,True,6,6
4734,Volkswagen Vento 1.5 TDI Highline,Chennai,2011,121311,First,20.64,1498.0,108.5,5.0,14.32 Lakh,2.9,True,False,False,True,13,13
4748,Tata Tiago 1.2 Revotron XT Option,Coimbatore,2019,16698,First,23.84,1199.0,84.0,5.0,6.21 Lakh,5.85,False,True,False,True,5,5
4755,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Hyderabad,2016,52000,First,15.68,1999.0,177.0,5.0,74.49 Lakh,42.0,True,False,True,False,8,8
4773,Hyundai Elite i20 Sportz Plus,Kochi,2017,37460,First,18.6,1197.0,81.86,5.0,8.03 Lakh,6.28,False,True,False,True,7,7
4778,Mercedes-Benz S-Class S 350 d,Bangalore,2011,47140,Second,13.5,2925.0,281.61,5.0,1.71 Cr,30.0,True,False,True,False,13,13
4780,Hyundai Creta 1.6 SX Option Diesel,Bangalore,2016,93000,First,20.5,1582.0,126.2,5.0,19.18 Lakh,10.8,True,False,False,True,8,8
4788,Volvo V40 D3 R Design,Hyderabad,2015,38000,Second,16.8,1969.0,150.0,5.0,37.9 Lakh,24.0,True,False,True,False,9,9
4795,BMW 3 Series Luxury Line,Kochi,2018,21936,First,21.76,1995.0,190.0,5.0,58.67 Lakh,37.92,True,False,True,False,6,6
4807,Skoda Superb Style 1.8 TSI AT,Delhi,2013,80000,Second,14.67,1798.0,177.46,5.0,32.54 Lakh,7.25,False,True,True,False,11,11
4811,Mahindra Thar CRDe,Coimbatore,2017,28599,First,16.55,2498.0,105.0,6.0,11.71 Lakh,9.66,True,False,False,True,7,7
4819,Datsun redi-GO T,Kolkata,2016,15000,First,22.7,799.0,53.64,5.0,3.98 Lakh,2.25,False,True,False,True,8,8
4826,Maruti Alto K10 VXI,Kochi,2015,23876,First,24.07,998.0,67.1,5.0,4.09 Lakh,3.46,False,True,False,True,9,9
4841,BMW 3 Series 320d,Hyderabad,2011,89000,First,22.69,1995.0,190.0,5.0,47.2 Lakh,13.95,True,False,True,False,13,13
4844,Maruti Wagon R VXI 1.2,Kolkata,2014,37000,First,21.5,1197.0,81.8,5.0,5.56 Lakh,2.8,False,True,False,True,10,10
4858,Audi A4 35 TDI Technology,Hyderabad,2017,14000,First,18.25,1968.0,187.74,5.0,55.61 Lakh,43.0,True,False,True,False,7,7
4863,Hyundai Santro D Lite,Chennai,2001,140000,Third,20.3,1086.0,68.0,5.0,4.55 Lakh,0.7,False,True,False,True,23,23
4873,Maruti Baleno Alpha,Chennai,2016,16000,First,21.4,1197.0,83.1,5.0,8.8 Lakh,6.95,False,True,False,True,8,8
4877,Tata Nexon 1.2 Revotron XZ Plus,Coimbatore,2018,17477,First,17.0,1198.0,108.5,5.0,11.13 Lakh,9.62,False,True,False,True,6,6
4880,Maruti Wagon R LXI,Kochi,2014,52431,First,22.5,998.0,67.04,5.0,4.59 Lakh,3.01,False,True,False,True,10,10
4887,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,First,24.3,1248.0,88.5,5.0,11.58 Lakh,10.19,True,False,False,True,6,6
4894,Maruti Baleno Alpha Diesel,Hyderabad,2017,24000,First,27.39,1248.0,74.0,5.0,10.63 Lakh,8.4,True,False,False,True,7,7
4902,Maruti Baleno Alpha CVT,Mumbai,2018,3000,First,21.4,1197.0,83.1,5.0,10.3 Lakh,8.85,False,True,True,False,6,6
4907,Honda City i-VTEC VX,Ahmedabad,2017,29000,First,17.4,1497.0,117.3,5.0,12.68 Lakh,10.0,False,True,False,True,7,7
4914,Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2017,24000,First,17.9,2143.0,170.0,5.0,59.77 Lakh,46.95,True,False,True,False,7,7
4926,Hyundai Creta 1.6 SX Option Executive,Coimbatore,2018,44383,First,15.8,1591.0,121.3,5.0,17.7 Lakh,13.25,False,True,False,True,6,6
4929,Hyundai Creta 1.6 SX,Delhi,2016,69000,First,15.8,1591.0,121.3,5.0,14.23 Lakh,9.7,False,True,False,True,8,8
4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,First,28.4,1248.0,73.75,5.0,9.62 Lakh,8.37,True,False,True,False,6,6
4942,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,First,18.25,1968.0,187.74,5.0,53.14 Lakh,24.37,True,False,True,False,10,10
4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,First,26.1,1498.0,99.0,5.0,8.91 Lakh,6.0,True,False,False,True,7,7
4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,First,22.0,1197.0,81.8,5.0,10.26 Lakh,8.3,False,True,True,False,5,5
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,First,23.84,1199.0,83.83,5.0,6.94 Lakh,5.0,False,True,True,False,6,6
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,First,22.0,1582.0,126.2,5.0,15.59 Lakh,2.9,True,False,False,True,16,16
4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,First,19.0,1199.0,88.76,5.0,9.47 Lakh,8.86,False,True,True,False,5,5
4981,Honda Jazz VX,Chennai,2017,8000,First,18.2,1199.0,88.7,5.0,9.1 Lakh,7.9,False,True,False,True,7,7
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,First,20.5,1582.0,126.2,5.0,19.18 Lakh,16.27,True,False,False,True,5,5
4988,BMW 5 Series 530d M Sport,Hyderabad,2016,27000,First,18.59,2993.0,265.0,5.0,78.31 Lakh,48.0,True,False,True,False,8,8
4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,First,20.38,1968.0,143.0,5.0,42.89 Lakh,18.9,True,False,True,False,8,8
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,First,20.14,1498.0,88.0,5.0,9.56 Lakh,4.91,True,False,False,True,9,9
5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,First,18.56,1995.0,190.0,5.0,64.76 Lakh,32.57,True,False,True,False,7,7
5009,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,First,14.75,2967.0,245.0,7.0,99.92 Lakh,68.0,True,False,True,False,7,7
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,First,27.3,1498.0,98.6,5.0,11.05 Lakh,8.4,True,False,False,True,7,7
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,First,24.3,1248.0,88.5,5.0,8.63 Lakh,8.39,True,False,False,True,6,6
5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,First,12.81,1999.0,148.31,7.0,69.22 Lakh,56.14,True,False,True,False,5,5
5049,Jeep Compass 2.0 Sport,Kolkata,2017,27000,First,17.1,1956.0,170.0,5.0,18.45 Lakh,15.0,True,False,False,True,7,7
5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,First,24.3,1248.0,88.5,5.0,9.89 Lakh,9.05,True,False,False,True,7,7
5062,Maruti Celerio LXI MT,Kolkata,2018,30000,First,23.1,998.0,67.04,5.0,4.87 Lakh,3.75,False,True,False,True,6,6
5078,Maruti Vitara Brezza ZDi,Coimbatore,2017,21789,First,24.3,1248.0,88.5,5.0,11 Lakh,9.88,True,False,False,True,7,7
5079,Hyundai Elite i20 Asta Option,Coimbatore,2019,21134,First,18.6,1197.0,81.86,5.0,9.78 Lakh,8.78,False,True,False,True,5,5
5086,Maruti Dzire VDI,Hyderabad,2013,68434,First,28.4,1248.0,73.75,5.0,9.14 Lakh,5.5,True,False,False,True,11,11
5087,Maruti Alto K10 VXI,Pune,2014,17000,First,24.07,998.0,67.1,5.0,4.48 Lakh,2.1,False,True,False,True,10,10
5090,Hyundai Verna CRDi 1.6 SX Option,Mumbai,2013,79225,First,22.0,1582.0,126.2,5.0,15.57 Lakh,5.5,True,False,False,True,11,11
5102,Maruti Wagon R VXI,Kochi,2019,31817,First,22.5,998.0,67.04,5.0,5.12 Lakh,5.34,False,True,False,True,5,5
5107,Mercedes-Benz GLE 250d,Hyderabad,2016,50000,First,17.9,2143.0,201.15,5.0,79.43 Lakh,49.0,True,False,True,False,8,8
5111,Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,45000,First,22.95,1248.0,74.0,5.0,7.94 Lakh,3.75,True,False,False,True,7,7
5118,Mercedes-Benz GLE 350d,Bangalore,2016,28541,First,11.57,2987.0,254.79,5.0,95.13 Lakh,60.75,True,False,True,False,8,8
5127,Nissan Micra XV CVT,Kolkata,2011,44000,First,19.15,1198.0,75.94,5.0,8.73 Lakh,2.65,False,True,True,False,13,13
5133,Tata Zest Revotron 1.2 XT,Coimbatore,2015,27000,First,17.57,1193.0,88.7,5.0,8.69 Lakh,5.27,False,True,False,True,9,9
5135,Honda Jazz VX Diesel,Chennai,2016,14980,First,27.3,1498.0,98.6,5.0,10.81 Lakh,7.4,True,False,False,True,8,8
5166,Mercedes-Benz CLA 200 CDI Sport,Jaipur,2017,39000,First,17.9,2143.0,136.0,5.0,42.4 Lakh,27.0,True,False,True,False,7,7
5172,Toyota Corolla Altis 1.8 GL,Coimbatore,2015,53920,First,14.28,1798.0,138.03,5.0,23.37 Lakh,10.77,False,True,False,True,9,9
5175,BMW 5 Series 530d M Sport,Chennai,2010,58000,First,18.59,2993.0,265.0,5.0,79.78 Lakh,11.75,True,False,True,False,14,14
5181,Tata Zest Revotron 1.2T XM,Kochi,2015,39208,First,17.57,1193.0,88.7,5.0,7.63 Lakh,4.52,False,True,False,True,9,9
5183,Honda City i-VTEC VX,Coimbatore,2013,38622,First,17.4,1497.0,117.3,5.0,12.68 Lakh,6.26,False,True,False,True,11,11
5188,Hyundai Verna CRDi 1.6 AT SX Plus,Bangalore,2012,79000,First,22.0,1582.0,126.2,5.0,16.6 Lakh,5.25,True,False,True,False,12,12
5200,Renault KWID Climber 1.0 AMT,Coimbatore,2018,38171,Second,22.5,999.0,67.0,5.0,5.72 Lakh,4.99,False,True,True,False,6,6
5207,Renault KWID 1.0 RXT Optional AMT,Kochi,2017,53105,First,22.5,999.0,67.0,5.0,4.93 Lakh,4.41,False,True,True,False,7,7
5211,Mahindra Bolero ZLX,Coimbatore,2017,68557,First,15.96,2523.0,62.1,7.0,11.28 Lakh,8.14,True,False,False,True,7,7
5212,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2016,34000,First,20.64,1498.0,108.5,5.0,14.2 Lakh,8.45,True,False,False,True,8,8
5229,BMW 3 Series 320d,Bangalore,2012,73000,First,22.69,1995.0,190.0,5.0,48.79 Lakh,12.5,True,False,True,False,12,12
5230,Ford EcoSport 1.5 Diesel Trend,Kochi,2017,63423,First,23.0,1498.0,98.96,5.0,10.42 Lakh,7.69,True,False,False,True,7,7
5237,Hyundai Creta 1.6 SX Option,Kochi,2018,53322,First,15.8,1591.0,121.3,5.0,16.06 Lakh,12.13,False,True,False,True,6,6
5241,Ford EcoSport 1.5 Petrol Titanium,Hyderabad,2017,21800,First,17.0,1497.0,121.36,5.0,11.27 Lakh,8.75,False,True,False,True,7,7
5249,Ford Freestyle Titanium Plus Petrol,Jaipur,2018,1001,First,19.0,1194.0,94.68,5.0,8.44 Lakh,7.23,False,True,False,True,6,6
5254,Hyundai Elantra 1.6 SX,Pune,2013,170000,First,22.54,1582.0,126.2,5.0,20.87 Lakh,7.5,True,False,False,True,11,11
5256,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,First,24.3,1248.0,88.5,5.0,11.96 Lakh,8.9,True,False,False,True,8,8
5260,Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,First,23.59,1364.0,67.06,5.0,9.55 Lakh,4.9,True,False,False,True,10,10
5261,Maruti Alto K10 VXI,Kochi,2015,37929,First,24.07,998.0,67.1,5.0,4.09 Lakh,3.69,False,True,False,True,9,9
5262,Tata Tiago 1.2 Revotron XM Option,Chennai,2016,5400,First,23.84,1199.0,84.0,5.0,5.45 Lakh,3.98,False,True,False,True,8,8
5266,Volkswagen Ameo 1.2 MPI Highline,Kochi,2017,14576,First,17.0,1198.0,73.75,5.0,8.38 Lakh,6.69,False,True,False,True,7,7
5267,Honda BRV i-VTEC V CVT,Mumbai,2017,17000,First,16.0,1497.0,117.3,7.0,15.02 Lakh,9.5,False,True,True,False,7,7
5271,Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,First,23.1,998.0,67.04,5.0,5.95 Lakh,5.63,False,True,True,False,6,6
5272,Hyundai Creta 1.6 SX,Coimbatore,2018,17665,First,15.8,1591.0,121.3,5.0,15.36 Lakh,11.78,False,True,False,True,6,6
5279,Tata Zest Revotron 1.2T XE,Kolkata,2017,65000,First,17.57,1193.0,88.7,5.0,6.59 Lakh,4.8,False,True,False,True,7,7
5280,Volkswagen Vento 1.6 Comfortline,Kolkata,2014,38000,First,16.09,1598.0,103.5,5.0,10.94 Lakh,3.49,False,True,False,True,10,10
5290,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,First,20.14,1498.0,88.0,5.0,10.15 Lakh,6.3,True,False,False,True,8,8
5291,Maruti Baleno RS Petrol,Kochi,2018,43639,First,21.1,998.0,100.0,5.0,9.83 Lakh,8.15,False,True,False,True,6,6
5304,BMW 3 Series Luxury Line,Bangalore,2017,21000,First,21.76,1995.0,190.0,5.0,62.07 Lakh,35.0,True,False,True,False,7,7
5308,Maruti Dzire VXI,Pune,2013,74000,First,22.0,1197.0,81.8,5.0,7.67 Lakh,4.5,False,True,False,True,11,11
5310,Volkswagen Polo 1.5 TDI Highline,Chennai,2017,25000,First,20.14,1498.0,88.0,5.0,9.97 Lakh,6.9,True,False,False,True,7,7
5313,Audi A6 35 TDI Matrix,Chennai,2015,20000,First,18.53,1968.0,187.74,5.0,67.67 Lakh,35.5,True,False,True,False,9,9
5314,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,First,24.0,1186.0,73.97,5.0,8.18 Lakh,6.28,True,False,False,True,6,6
5316,Tata Bolt Quadrajet XE,Hyderabad,2016,100303,First,22.95,1248.0,74.0,5.0,7.43 Lakh,3.7,True,False,False,True,8,8
5321,Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,First,15.1,1196.0,73.0,7.0,4.71 Lakh,2.9,False,True,False,True,10,10
5324,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,First,24.0,1186.0,73.97,5.0,8.18 Lakh,4.25,True,False,False,True,9,9
5328,BMW 3 Series 320d Luxury Line,Hyderabad,2015,47000,First,22.69,1995.0,190.0,5.0,53.68 Lakh,29.5,True,False,True,False,9,9
5331,Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,First,23.0,1498.0,98.96,5.0,12.12 Lakh,10.9,True,False,False,True,6,6
5332,Maruti Celerio ZXI MT,Bangalore,2015,48808,First,23.1,998.0,67.04,5.0,6.05 Lakh,4.3,False,True,False,True,9,9
5339,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,First,17.19,1197.0,81.86,5.0,10.25 Lakh,8.6,False,True,False,True,5,5
5350,Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,First,21.66,1498.0,108.62,5.0,10.04 Lakh,6.75,True,False,False,True,8,8
5353,Volkswagen Polo GT TSI,Kochi,2015,26323,First,17.21,1197.0,103.5,5.0,10.83 Lakh,7.4,False,True,True,False,9,9
5357,Mahindra Bolero ZLX,Jaipur,2016,65000,First,15.96,2523.0,62.1,7.0,11.15 Lakh,7.21,True,False,False,True,8,8
5359,Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,First,25.4,1186.0,73.97,5.0,8.23 Lakh,4.2,True,False,False,True,7,7
5366,Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,First,13.68,2393.0,147.8,7.0,19.37 Lakh,16.5,True,False,False,True,8,8
